	616	23	-44	527
	666	29	-69	600
	716	48	-97	626
	766	56	-111	624
	817	50	-127	611
	867	59	-159	619
	917	66	-167	621
	966	62	-185	624
	1017	67	-198	631
	1067	78	-209	631
	1117	79	-236	625
	1167	86	-237	621
	1217	88	-248	618
	1267	101	-263	603
	1317	103	-280	616
	1368	100	-294	620
	1418	99	-304	601
	1468	112	-306	617
	1518	104	-327	615
	1567	119	-326	619
	1617	113	-348	622
	1668	118	-350	628
	1718	126	-358	622
	1768	119	-371	619
	1818	130	-379	615
	1868	135	-379	625
	1918	129	-400	634
	1969	132	-398	609
	2018	143	-411	613
	2068	138	-406	605
	2118	142	-428	610
	2168	150	-430	616
	2219	141	-431	622
	2269	155	-436	603
	2319	155	-460	602
	2369	146	-453	584
	2419	98	-452	681
	2468	155	-448	608
	2519	141	-472	627
	2569	143	-459	610
	2619	159	-487	605
	2669	76	-419	622
	2719	292	-198	659
	2769	276	-84	615
	2820	64	34	621
	2870	207	252	624
	2919	344	90	633
	2969	205	18	651
	3019	66	-7	639
	3069	157	-165	621
	3120	65	-183	601
	3170	-5	-418	610
	3220	162	-516	612
	3270	208	-599	601
	3320	44	-720	586
	3371	177	-668	590
	3420	131	-757	570
	3470	171	-774	590
	3520	168	-853	582
	3570	257	-854	579
	3620	118	-781	588
	3671	75	-809	601
	3721	95	-786	572
	3771	151	-833	587
	3821	132	-899	566
	3870	85	-969	562
	3920	181	-795	610
	3971	50	-856	594
	4021	120	-1154	578
	4071	63	-1502	572
	4121	155	-1378	588
	4171	167	-795	604
	4221	167	-492	617
	4272	159	-463	619
	4321	161	-463	614
	4371	157	-485	612
	4421	151	-528	593
	4471	75	-934	640
	4521	144	-862	610
	4572	126	-889	606
	4622	136	-893	599
	4672	209	-1038	611
	4722	172	-968	609
	4772	123	-957	588
	4822	230	-848	601
	4872	207	-805	601
	4922	139	-700	598
	4972	196	-607	592
	5022	17	-384	600
	5072	40	-292	618
	5123	178	-166	572
	5173	153	-158	604
	5222	85	-241	641
	5272	54	-342	619
	5322	52	-462	612
	5372	157	-570	610
	5423	107	-524	596
	5473	265	-567	620
	5523	252	-482	605
	5573	174	-307	622
	5623	162	-230	627
	5673	172	161	639
	5723	283	311	662
	5773	233	270	647
	5823	193	86	629
	5873	40	-422	608
	5923	-11	-851	582
	5974	-102	-1197	570
	6024	-73	-1393	568
	6074	95	-1297	573
	6124	152	-1108	590
	6174	209	-1009	588
	6223	178	-854	589
	6274	105	-717	595
	6324	177	-733	604
	6374	76	-564	612
	6424	24	-417	608
	6474	220	-496	620
	6524	237	-400	613
	6575	299	-287	613
	6624	217	-207	596
	6674	35	-302	612
	6724	145	-215	608
	6774	185	-158	625
	6824	90	-84	618
	6875	150	27	629
	6925	167	129	637
	6975	197	-159	633
	7025	93	-401	611
	7075	79	-459	596
	7126	196	-513	608
	7175	218	228	682
	7225	283	-281	619
	7275	129	-644	607
	7325	86	-681	597
	7375	77	-689	597
	7426	103	-644	585
	7476	182	-414	603
	7526	172	-305	629
	7575	154	-405	610
	7625	164	-236	624
	7675	131	9	640
	7726	337	-20	645
	7776	324	-54	638
	7826	250	-63	637
	7876	182	-169	632
	7926	64	-317	595
	7976	121	-620	596
	8027	1	-650	599
	8076	14	-628	600
	8126	42	-868	571
	8176	0	-866	578
	8226	23	-763	577
	8276	41	-841	571
	8327	51	-922	583
	8377	-42	-1007	560
	8427	-178	-1199	568
	8476	-156	-1336	557
	8526	-145	-1356	536
	8577	-65	-1688	541
	8627	47	-1964	539
	8677	29	-1827	558
	8727	55	-1005	592
	8777	106	-598	595
	8827	127	-518	618
	8878	124	-506	608
	8928	235	-597	616
	8977	649	-729	587
	9027	566	-689	608
	9077	611	-631	610
	9127	498	-571	618
	9178	664	-575	610
	9228	429	-490	603
	9278	277	-572	572
	9328	80	-397	598
	9378	289	-389	617
	9427	169	-455	585
	9478	4	-586	610
	9528	-18	-574	583
	9578	-247	-514	602
	9628	-238	-494	592
	9678	-87	-539	586
	9729	-246	-568	580
	9779	-143	-587	585
	9829	-279	-499	626
	9879	-316	-524	595
	9928	-116	-509	572
	9978	-90	-538	579
	10029	-449	-279	664
	10079	-425	-403	610
	10129	21	-529	598
	10179	128	-568	601
	10229	137	-586	599
	10279	133	-579	593
	10330	32	-603	588
	10380	-274	-411	629
	10430	-283	-438	600
	10479	-314	-431	605
	10529	-293	-460	585
	10579	-311	-495	596
	10630	-218	-562	618
	10680	-81	-514	592
	10730	-338	-567	600
	10780	-64	-611	609
	10830	267	-587	592
	10881	207	-585	599
	10930	178	-617	583
	10980	189	-602	598
	11030	396	-843	566
	11080	584	-740	573
	11130	813	-752	589
	11181	972	-749	596
	11231	779	-681	602
	11281	548	-654	598
	11331	583	-688	607
	11381	578	-651	609
	11430	259	-615	596
	11481	66	-575	592
	11531	32	-577	612
	11581	15	-574	603
	11631	-28	-550	605
	11681	-636	-380	597
	11731	-750	-361	612
	11782	-786	-311	602
	11832	-574	-347	613
	11881	-745	-339	599
	11931	-526	-502	584
	11981	-404	-504	598
	12032	-109	-520	570
	12082	261	-654	565
	12132	464	-667	583
	12182	386	-706	585
	12232	279	-611	581
	12282	357	-734	596
	12332	553	-830	612
	12382	786	-835	603
	12432	608	-748	625
	12482	544	-717	633
	12532	525	-729	614
	12582	1708	-1268	711
	12633	454	-481	643
	12683	44	-541	608
	12733	-33	-557	611
	12783	-44	-568	608
	12832	-39	-564	602
	12882	0	-587	613
	12933	36	-609	605
	12983	316	-613	635
	13033	682	-707	643
	13083	707	-682	647
	13133	721	-904	660
	13184	503	-784	634
	13234	525	-656	626
	13283	418	-786	616
	13333	117	-681	607
	13383	49	-656	582
	13433	-169	-525	634
	13484	-307	-497	542
	13534	-191	-556	603
	13584	-120	-559	586
	13634	-256	-725	578
	13684	-677	-391	578
	13733	-769	-360	573
	13784	-643	-221	602
	13834	-395	-408	587
	13884	-332	-476	597
	13934	-645	-311	598
	13984	-1025	-223	611
	14034	-318	-446	623
	14085	13	-584	592
	14135	78	-603	610
	14184	75	-614	622
	14234	151	-568	550
	14284	130	-608	588
	14334	103	-603	607
	14385	83	-617	611
	14435	81	-612	603
	14485	80	-613	605
	14535	72	-613	605
	14585	52	-613	643
	14635	66	-570	590
	14685	76	-609	606
	14735	72	-611	598
	14785	69	-608	583
	14835	57	-602	597
	14885	59	-600	598
	14936	62	-602	600
	14986	66	-608	598
	15036	58	-608	593
	15086	50	-614	608
	15135	60	-607	602
	15185	53	-599	599
	15236	42	-607	598
	15286	40	-604	618
	15336	51	-603	606
	15386	45	-608	596
	15436	41	-614	617
	15486	40	-603	604
	15537	35	-606	598
	15586	39	-608	601
	15636	40	-594	601
	15686	35	-601	595
	15736	37	-610	605
	15787	41	-602	599
