	608	1.00	0.00	0.01	0.00
	658	1.00	0.00	0.01	0.00
	708	1.00	0.00	0.01	-0.00
	758	1.00	0.01	0.01	-0.00
	808	1.00	0.01	0.01	-0.00
	858	1.00	0.01	0.01	-0.00
	908	1.00	0.01	0.01	-0.00
	958	1.00	0.01	0.01	-0.00
	1008	1.00	0.01	0.01	-0.00
	1058	1.00	0.01	0.01	-0.00
	1108	1.00	0.01	0.01	-0.00
	1159	1.00	0.01	0.01	-0.00
	1209	1.00	0.01	0.01	-0.01
	1259	1.00	0.01	0.01	-0.01
	1309	1.00	0.01	0.01	-0.01
	1358	1.00	0.02	0.01	-0.01
	1409	1.00	0.02	0.01	-0.01
	1459	1.00	0.02	0.01	-0.01
	1509	1.00	0.02	0.01	-0.01
	1559	1.00	0.02	0.01	-0.01
	1609	1.00	0.02	0.01	-0.01
	1659	1.00	0.02	0.01	-0.01
	1710	1.00	0.02	0.01	-0.01
	1760	1.00	0.02	0.01	-0.01
	1809	1.00	0.02	0.01	-0.01
	1859	1.00	0.02	0.01	-0.01
	1909	1.00	0.02	0.01	-0.01
	1959	1.00	0.02	0.01	-0.01
	2010	1.00	0.02	0.01	-0.01
	2060	1.00	0.02	0.01	-0.01
	2110	1.00	0.02	0.01	-0.01
	2160	1.00	0.02	0.01	-0.01
	2210	1.00	0.02	0.01	-0.02
	2259	1.00	0.02	0.01	-0.02
	2310	1.00	0.02	0.01	-0.02
	2360	1.00	0.02	0.01	-0.02
	2410	1.00	0.02	0.01	-0.02
	2460	1.00	0.02	0.01	-0.02
	2510	1.00	0.03	0.01	-0.02
	2561	1.00	0.03	0.01	-0.02
	2611	1.00	0.03	0.01	-0.02
	2661	1.00	0.03	0.01	-0.02
	2711	1.00	0.03	0.01	-0.02
	2760	1.00	0.03	0.01	-0.02
	2810	1.00	0.03	0.01	-0.03
	2861	1.00	0.03	0.01	-0.03
	2911	1.00	0.03	0.01	-0.03
	2961	1.00	0.03	0.01	-0.03
	3011	1.00	0.04	0.01	-0.03
	3061	1.00	0.04	0.01	-0.03
	3111	1.00	0.04	0.01	-0.03
	3162	1.00	0.04	0.01	-0.03
	3211	1.00	0.04	0.01	-0.03
	3261	1.00	0.04	0.01	-0.03
	3311	1.00	0.04	0.01	-0.03
	3361	1.00	0.04	0.01	-0.03
	3411	1.00	0.04	0.01	-0.03
	3462	1.00	0.04	0.01	-0.03
	3512	1.00	0.04	0.01	-0.03
	3562	1.00	0.04	0.01	-0.03
	3612	1.00	0.03	0.01	-0.03
	3661	1.00	0.03	0.01	-0.03
	3712	1.00	0.03	0.01	-0.03
	3762	1.00	0.03	0.01	-0.03
	3812	1.00	0.03	0.01	-0.04
	3862	1.00	0.03	0.01	-0.04
	3912	1.00	0.03	0.01	-0.04
	3962	1.00	0.03	0.01	-0.04
	4013	1.00	0.02	0.01	-0.03
	4063	1.00	0.02	0.01	-0.03
	4112	1.00	0.02	0.01	-0.04
	4162	1.00	0.02	0.01	-0.04
	4212	1.00	0.02	0.01	-0.04
	4262	1.00	0.02	0.01	-0.04
	4313	1.00	0.02	0.01	-0.04
	4363	1.00	0.02	0.01	-0.04
	4413	1.00	0.02	0.01	-0.04
	4463	1.00	0.02	0.01	-0.04
	4513	1.00	0.02	0.01	-0.04
	4563	1.00	0.02	0.01	-0.04
	4613	1.00	0.02	0.01	-0.04
	4663	1.00	0.02	0.01	-0.04
	4713	1.00	0.02	0.01	-0.04
	4763	1.00	0.02	0.01	-0.04
	4813	1.00	0.02	0.01	-0.05
	4864	1.00	0.02	0.01	-0.05
	4914	1.00	0.02	0.01	-0.05
	4964	1.00	0.02	0.01	-0.05
	5014	1.00	0.02	0.01	-0.06
	5063	1.00	0.02	0.01	-0.05
	5113	1.00	0.02	0.01	-0.05
	5164	1.00	0.02	0.01	-0.06
	5214	1.00	0.02	0.01	-0.06
	5264	1.00	0.02	0.01	-0.07
	5314	1.00	0.02	0.01	-0.07
	5364	1.00	0.02	0.02	-0.07
	5414	1.00	0.02	0.02	-0.07
	5465	1.00	0.02	0.01	-0.08
	5514	1.00	0.02	0.01	-0.08
	5564	1.00	0.03	0.01	-0.08
	5614	1.00	0.03	0.01	-0.08
	5664	1.00	0.03	0.01	-0.08
	5714	1.00	0.03	0.01	-0.08
	5765	1.00	0.03	0.01	-0.08
	5815	1.00	0.03	0.01	-0.08
	5865	1.00	0.03	0.01	-0.08
	5915	1.00	0.03	0.02	-0.08
	5964	1.00	0.03	0.02	-0.08
	6014	1.00	0.03	0.02	-0.07
	6065	1.00	0.03	0.02	-0.07
	6115	1.00	0.03	0.02	-0.06
	6165	1.00	0.02	0.02	-0.06
	6215	1.00	0.02	0.02	-0.07
	6265	1.00	0.02	0.02	-0.07
	6316	1.00	0.02	0.01	-0.07
	6366	1.00	0.02	0.02	-0.07
	6416	1.00	0.02	0.02	-0.07
	6465	1.00	0.03	0.02	-0.07
	6515	1.00	0.03	0.01	-0.07
	6565	1.00	0.03	0.01	-0.07
	6616	1.00	0.03	0.01	-0.08
	6666	1.00	0.03	0.01	-0.08
	6716	1.00	0.03	0.01	-0.08
	6766	1.00	0.04	0.01	-0.09
	6816	0.99	0.04	0.01	-0.09
	6866	0.99	0.04	0.01	-0.09
	6916	0.99	0.04	0.01	-0.09
	6966	0.99	0.04	0.01	-0.09
	7016	0.99	0.05	0.01	-0.09
	7066	0.99	0.05	0.01	-0.09
	7116	0.99	0.05	0.01	-0.09
	7166	0.99	0.05	0.01	-0.09
	7217	0.99	0.05	0.01	-0.09
	7267	0.99	0.05	0.01	-0.09
	7317	0.99	0.05	0.01	-0.09
	7366	0.99	0.05	0.01	-0.09
	7416	0.99	0.05	0.01	-0.09
	7467	0.99	0.05	0.01	-0.09
	7517	0.99	0.05	0.01	-0.09
	7567	0.99	0.05	0.01	-0.09
	7617	0.99	0.05	0.01	-0.09
	7667	0.99	0.05	0.01	-0.09
	7717	0.99	0.05	0.01	-0.09
	7768	0.99	0.05	0.01	-0.09
	7817	0.99	0.05	0.01	-0.09
	7867	0.99	0.05	0.01	-0.09
	7917	0.99	0.05	0.01	-0.09
	7967	0.99	0.05	0.01	-0.09
	8017	0.99	0.05	0.01	-0.09
	8068	0.99	0.05	0.01	-0.09
	8118	0.99	0.05	0.01	-0.09
	8168	0.99	0.05	0.01	-0.09
	8218	0.99	0.05	0.01	-0.09
	8267	0.99	0.04	0.01	-0.09
	8317	1.00	0.04	0.01	-0.09
	8368	1.00	0.04	0.01	-0.09
	8418	1.00	0.04	0.01	-0.09
	8468	1.00	0.04	0.01	-0.08
	8518	1.00	0.04	0.01	-0.08
	8568	1.00	0.03	0.01	-0.08
	8619	1.00	0.03	0.01	-0.08
	8669	1.00	0.03	0.01	-0.08
	8719	1.00	0.03	0.01	-0.08
	8768	1.00	0.03	0.01	-0.08
	8818	1.00	0.03	0.01	-0.08
	8868	1.00	0.03	0.01	-0.08
	8919	1.00	0.03	0.01	-0.08
	8969	1.00	0.03	0.01	-0.09
	9019	1.00	0.03	0.01	-0.09
	9069	1.00	0.03	0.01	-0.09
	9119	1.00	0.03	0.01	-0.08
	9169	1.00	0.03	0.01	-0.08
	9219	1.00	0.03	0.01	-0.08
	9269	1.00	0.03	0.01	-0.08
	9319	1.00	0.03	0.01	-0.08
	9369	1.00	0.03	0.01	-0.08
	9419	1.00	0.03	0.01	-0.08
	9469	1.00	0.03	0.01	-0.08
	9520	1.00	0.03	0.01	-0.08
	9570	1.00	0.03	0.01	-0.09
	9620	1.00	0.03	0.02	-0.09
	9669	1.00	0.03	0.02	-0.09
	9719	1.00	0.03	0.02	-0.09
	9769	0.99	0.03	0.02	-0.10
	9820	0.99	0.03	0.02	-0.10
	9870	0.99	0.03	0.02	-0.10
	9920	0.99	0.03	0.02	-0.10
	9970	0.99	0.03	0.02	-0.10
	10020	0.99	0.03	0.02	-0.10
	10071	0.99	0.03	0.03	-0.10
	10121	0.99	0.03	0.03	-0.10
	10170	0.99	0.03	0.03	-0.10
	10220	0.99	0.03	0.03	-0.10
	10270	0.99	0.03	0.03	-0.10
	10320	0.99	0.03	0.03	-0.11
	10371	0.99	0.03	0.03	-0.11
	10421	0.99	0.03	0.03	-0.11
	10471	0.99	0.03	0.03	-0.11
	10521	0.99	0.03	0.03	-0.11
	10571	0.99	0.03	0.03	-0.11
	10620	0.99	0.03	0.03	-0.11
	10671	0.99	0.03	0.03	-0.11
	10721	0.99	0.03	0.03	-0.12
	10771	0.99	0.03	0.03	-0.11
	10821	0.99	0.03	0.03	-0.11
	10871	0.99	0.03	0.03	-0.11
	10921	0.99	0.03	0.03	-0.12
	10972	0.99	0.03	0.03	-0.12
	11022	0.99	0.03	0.02	-0.12
	11071	0.99	0.03	0.02	-0.12
	11121	0.99	0.03	0.02	-0.11
	11171	0.99	0.03	0.02	-0.12
	11222	0.99	0.03	0.01	-0.12
	11272	0.99	0.03	0.01	-0.12
	11322	0.99	0.03	0.01	-0.12
	11372	0.99	0.03	0.01	-0.12
	11422	0.99	0.03	0.01	-0.12
	11472	0.99	0.03	0.01	-0.12
	11522	0.99	0.03	0.01	-0.12
	11572	0.99	0.03	0.01	-0.12
	11622	0.99	0.03	0.01	-0.12
	11672	0.99	0.03	0.01	-0.12
	11722	0.99	0.03	0.01	-0.12
	11772	0.99	0.03	0.02	-0.11
	11823	0.99	0.03	0.02	-0.12
	11873	0.99	0.03	0.02	-0.12
	11923	0.99	0.03	0.02	-0.12
	11972	0.99	0.03	0.02	-0.12
	12022	0.99	0.03	0.02	-0.12
	12072	0.99	0.03	0.02	-0.12
	12123	0.99	0.03	0.01	-0.12
	12173	0.99	0.03	0.01	-0.12
	12223	0.99	0.03	0.01	-0.12
	12273	0.99	0.03	0.01	-0.12
	12323	0.99	0.03	0.00	-0.11
	12374	0.99	0.03	0.00	-0.12
	12424	0.99	0.03	-0.00	-0.12
	12473	0.99	0.03	-0.00	-0.13
	12523	0.99	0.03	-0.00	-0.13
	12573	0.99	0.03	-0.01	-0.13
	12623	0.99	0.03	-0.01	-0.13
	12674	0.99	0.03	-0.01	-0.13
	12724	0.99	0.03	-0.01	-0.13
	12774	0.99	0.03	-0.01	-0.13
	12824	0.99	0.03	-0.01	-0.13
	12874	0.99	0.03	-0.01	-0.13
	12923	0.99	0.03	-0.01	-0.13
	12974	0.99	0.03	-0.01	-0.13
	13024	0.99	0.03	-0.01	-0.13
	13074	0.99	0.03	-0.01	-0.13
	13124	0.99	0.03	-0.01	-0.13
	13174	0.99	0.03	-0.01	-0.13
	13224	0.99	0.03	-0.01	-0.13
	13275	0.99	0.03	-0.01	-0.13
	13325	0.99	0.03	-0.01	-0.13
	13374	0.99	0.03	-0.01	-0.13
	13424	0.99	0.03	-0.01	-0.13
	13474	0.99	0.03	-0.01	-0.13
	13524	0.99	0.03	-0.01	-0.13
	13575	0.99	0.03	-0.00	-0.14
	13625	0.99	0.03	-0.00	-0.14
	13675	0.99	0.03	0.00	-0.14
	13725	0.99	0.03	0.00	-0.14
	13775	0.99	0.03	0.01	-0.14
	13825	0.99	0.03	0.01	-0.13
	13875	0.99	0.03	0.01	-0.13
	13925	0.99	0.03	0.01	-0.14
	13975	0.99	0.03	0.02	-0.14
	14025	0.99	0.03	0.02	-0.14
	14075	0.99	0.03	0.02	-0.14
	14126	0.99	0.03	0.02	-0.14
	14176	0.99	0.03	0.02	-0.14
	14226	0.99	0.03	0.02	-0.14
	14276	0.99	0.03	0.02	-0.14
	14325	0.99	0.03	0.02	-0.14
	14375	0.99	0.03	0.01	-0.14
	14426	0.99	0.03	0.01	-0.14
	14476	0.99	0.03	0.01	-0.14
	14526	0.99	0.03	0.01	-0.15
	14576	0.99	0.03	0.01	-0.15
	14626	0.99	0.03	0.01	-0.15
	14676	0.99	0.03	0.01	-0.15
	14727	0.99	0.03	0.01	-0.15
	14776	0.99	0.03	0.01	-0.15
	14826	0.99	0.03	0.01	-0.15
	14876	0.99	0.03	0.01	-0.15
	14926	0.99	0.03	0.01	-0.15
	14977	0.99	0.03	0.01	-0.15
	15027	0.99	0.03	0.01	-0.15
	15077	0.99	0.03	0.01	-0.15
	15127	0.99	0.03	0.01	-0.15
	15177	0.99	0.03	0.01	-0.15
	15226	0.99	0.03	0.01	-0.15
	15277	0.99	0.03	0.01	-0.15
	15327	0.99	0.03	0.01	-0.15
	15377	0.99	0.03	0.01	-0.15
	15427	0.99	0.03	0.01	-0.15
	15477	0.99	0.03	0.01	-0.15
	15527	0.99	0.03	0.01	-0.16
	15578	0.99	0.03	0.01	-0.16
	15628	0.99	0.03	0.01	-0.16
	15677	0.99	0.03	0.01	-0.16
	15727	0.99	0.03	0.01	-0.16
	15777	0.99	0.03	0.01	-0.16
	15827	0.99	0.03	0.01	-0.16
