	613	-0.08	-0.69	0.21
	663	-0.02	-0.73	0.34
	713	0.04	-0.78	0.48
	763	0.10	-0.82	0.61
	813	0.15	-0.85	0.73
	863	0.21	-0.89	0.84
	913	0.27	-0.93	0.96
	963	0.32	-0.97	1.06
	1013	0.38	-1.00	1.17
	1063	0.45	-1.03	1.27
	1114	0.50	-1.07	1.36
	1164	0.56	-1.10	1.45
	1214	0.62	-1.13	1.54
	1264	0.67	-1.15	1.62
	1313	0.73	-1.17	1.70
	1363	0.79	-1.20	1.78
	1414	0.85	-1.22	1.85
	1464	0.91	-1.25	1.92
	1514	0.97	-1.28	1.99
	1564	1.02	-1.30	2.06
	1614	1.08	-1.32	2.12
	1665	1.14	-1.34	2.18
	1715	1.20	-1.36	2.24
	1765	1.26	-1.38	2.29
	1814	1.32	-1.40	2.34
	1864	1.37	-1.41	2.39
	1914	1.44	-1.44	2.43
	1965	1.49	-1.45	2.47
	2015	1.55	-1.47	2.51
	2065	1.61	-1.48	2.55
	2115	1.66	-1.50	2.59
	2165	1.72	-1.51	2.63
	2215	1.78	-1.52	2.66
	2265	1.83	-1.54	2.71
	2315	1.89	-1.55	2.74
	2365	1.95	-1.56	2.77
	2415	2.01	-1.57	2.78
	2465	2.07	-1.58	2.83
	2515	2.12	-1.60	2.87
	2566	2.17	-1.61	2.89
	2616	2.24	-1.62	2.91
	2666	2.33	-1.63	2.95
	2715	2.45	-1.61	3.03
	2765	2.73	-1.56	3.17
	2816	3.02	-1.63	3.33
	2866	3.14	-1.64	3.57
	2916	3.27	-1.60	3.76
	2966	3.44	-1.60	3.92
	3016	3.56	-1.63	4.08
	3066	3.45	-1.63	4.19
	3117	3.51	-1.64	4.30
	3166	3.53	-1.69	4.36
	3216	3.50	-1.68	4.38
	3266	3.50	-1.62	4.38
	3316	3.50	-1.65	4.33
	3366	3.51	-1.61	4.31
	3417	3.49	-1.60	4.26
	3467	3.44	-1.58	4.18
	3517	3.51	-1.56	4.07
	3567	3.59	-1.52	3.97
	3616	3.71	-1.53	3.88
	3666	3.77	-1.55	3.76
	3717	3.91	-1.55	3.64
	3767	4.04	-1.53	3.50
	3817	4.11	-1.53	3.35
	3867	4.14	-1.53	3.16
	3917	4.13	-1.52	3.05
	3968	4.13	-1.52	2.89
	4018	4.01	-1.52	2.68
	4068	3.98	-1.51	2.36
	4117	4.05	-1.49	2.12
	4167	4.11	-1.50	2.05
	4217	4.17	-1.50	2.10
	4268	4.23	-1.51	2.14
	4318	4.28	-1.51	2.18
	4368	4.34	-1.51	2.20
	4418	4.38	-1.52	2.23
	4468	4.38	-1.58	2.16
	4518	4.34	-1.60	2.12
	4568	4.30	-1.60	2.05
	4618	4.34	-1.62	2.00
	4668	4.48	-1.60	1.93
	4718	4.63	-1.59	1.88
	4768	4.88	-1.61	1.85
	4818	5.22	-1.60	1.85
	4869	5.65	-1.57	1.86
	4919	6.02	-1.60	1.88
	4969	6.25	-1.54	1.88
	5018	6.38	-1.61	1.98
	5068	6.25	-1.68	2.10
	5118	6.28	-1.77	2.32
	5169	6.59	-1.79	2.46
	5219	7.14	-1.77	2.49
	5269	7.57	-1.84	2.56
	5319	7.85	-1.89	2.59
	5369	8.20	-1.95	2.63
	5420	8.51	-1.97	2.64
	5470	8.74	-1.91	2.62
	5519	9.17	-1.92	2.65
	5569	9.48	-1.94	2.72
	5619	9.59	-1.94	2.81
	5669	9.66	-1.97	3.01
	5720	9.73	-1.98	3.29
	5770	9.76	-1.98	3.52
	5820	9.56	-1.99	3.72
	5870	9.30	-1.99	3.76
	5920	9.05	-2.01	3.67
	5969	8.67	-2.03	3.46
	6020	8.10	-2.03	3.22
	6070	7.71	-2.00	2.99
	6120	7.40	-1.96	2.84
	6170	7.34	-1.92	2.73
	6220	7.57	-1.90	2.67
	6270	7.65	-1.91	2.63
	6321	7.73	-1.88	2.59
	6371	7.91	-1.90	2.62
	6420	7.92	-1.95	2.71
	6470	8.06	-1.93	2.78
	6520	8.23	-1.90	2.88
	6571	8.38	-1.88	3.05
	6621	8.80	-1.87	3.24
	6671	9.35	-1.93	3.42
	6721	9.76	-1.96	3.63
	6771	10.22	-1.97	3.88
	6821	10.61	-2.03	4.12
	6872	10.78	-2.05	4.41
	6921	10.77	-2.07	4.70
	6971	10.70	-2.04	4.92
	7021	10.76	-2.05	5.01
	7071	10.60	-2.06	5.10
	7121	10.29	-1.99	5.19
	7172	10.08	-1.93	5.32
	7222	9.95	-1.87	5.53
	7272	10.00	-1.87	5.50
	7322	10.05	-1.88	5.46
	7371	10.09	-1.89	5.43
	7421	10.11	-1.89	5.42
	7472	10.09	-1.87	5.45
	7522	9.97	-1.85	5.53
	7572	9.97	-1.85	5.53
	7622	10.13	-1.87	5.59
	7672	10.21	-1.90	5.69
	7723	10.17	-1.87	5.77
	7773	10.02	-1.82	5.82
	7822	9.86	-1.79	5.84
	7872	9.87	-1.78	5.84
	7922	10.02	-1.84	5.78
	7972	10.43	-1.87	5.66
