	566	40	14	-9
	616	56	-7	350
	665	69	-23	430
	715	69	-48	447
	765	80	-70	446
	816	76	-89	438
	866	89	-104	449
	916	93	-124	447
	966	107	-147	437
	1016	107	-154	443
	1067	104	-167	441
	1117	105	-188	447
	1167	116	-207	438
	1217	117	-215	440
	1266	121	-239	442
	1316	128	-245	449
	1367	122	-253	450
	1417	130	-268	448
	1467	131	-278	447
	1517	138	-293	448
	1567	139	-296	445
	1617	142	-317	444
	1668	147	-318	449
	1718	149	-327	439
	1767	143	-340	436
	1817	147	-347	438
	1867	156	-348	440
	1917	151	-361	442
	1968	156	-374	440
	2018	157	-387	454
	2068	154	-385	442
	2118	158	-391	444
	2168	166	-402	426
	2217	172	-409	441
	2268	159	-412	425
	2318	165	-420	427
	2368	164	-421	432
	2418	157	-421	443
	2468	172	-450	443
	2519	168	-421	436
	2569	175	-439	426
	2619	178	-433	436
	2668	175	-454	432
	2718	182	-449	439
	2768	172	-458	434
	2819	174	-464	432
	2869	177	-471	430
	2919	175	-473	418
	2969	176	-473	427
	3019	183	-472	444
	3069	171	-479	447
	3119	177	-485	439
	3169	177	-493	441
	3219	181	-496	425
	3269	172	-492	441
	3319	179	-500	435
	3369	182	-496	448
	3420	178	-501	420
	3470	171	-507	425
	3520	164	-499	425
	3570	168	-514	432
	3619	175	-513	427
	3670	179	-511	434
	3720	184	-501	430
	3770	164	-510	434
	3820	170	-514	430
	3870	186	-512	437
	3920	176	-519	433
	3971	169	-523	427
	4021	181	-522	438
	4070	170	-523	436
	4120	172	-534	430
	4170	178	-525	439
	4220	180	-533	435
	4271	180	-518	428
	4321	175	-529	436
	4371	174	-537	435
	4421	178	-532	429
	4471	170	-526	431
	4520	165	-540	421
	4571	184	-508	429
	4621	163	-545	435
	4671	179	-527	445
	4721	164	-552	440
	4771	180	-533	434
	4822	218	-447	430
	4872	237	-415	439
	4922	179	-370	438
	4972	140	-533	427
	5021	163	-534	425
	5071	162	-534	440
	5122	170	-499	429
	5172	215	-490	433
	5222	197	-523	432
	5272	225	-473	428
	5322	184	-460	435
	5372	195	-436	431
	5423	187	-419	437
	5472	156	-401	439
	5522	194	-411	433
	5572	179	-423	428
	5622	204	-412	428
	5672	196	-448	434
	5723	139	-487	421
	5773	169	-577	434
	5823	109	-609	429
	5873	131	-509	426
	5923	140	-551	425
	5972	103	-486	438
	6023	155	-449	432
	6073	192	-420	449
	6123	171	-369	432
	6173	207	-425	440
	6223	110	-387	438
	6274	207	-406	445
	6324	199	-401	457
	6374	104	-491	419
	6423	157	-632	438
	6473	157	-713	421
	6523	71	-816	405
	6574	123	-813	402
	6624	213	-851	418
	6674	120	-779	425
	6724	136	-725	416
	6774	149	-728	412
	6824	178	-764	403
	6874	176	-714	415
	6924	104	-770	406
	6974	106	-685	412
	7024	81	-646	430
	7074	101	-660	412
	7124	176	-727	424
	7175	140	-685	412
	7225	216	-766	424
	7275	113	-683	428
	7325	107	-662	416
	7374	118	-668	414
	7425	146	-597	426
	7475	114	-515	427
	7525	169	-481	434
	7575	134	-489	436
	7625	112	-559	416
	7675	154	-602	416
	7726	144	-676	416
	7776	157	-690	422
	7826	142	-655	414
	7875	84	-602	427
	7925	92	-622	436
	7975	62	-605	432
	8026	92	-592	426
	8076	93	-560	440
	8126	139	-631	428
	8176	114	-642	431
	8226	119	-663	438
	8275	159	-694	417
	8326	85	-643	427
	8376	92	-590	428
	8426	64	-601	435
	8476	98	-553	435
	8526	109	-534	425
	8577	159	-636	420
	8627	135	-636	425
	8677	136	-531	441
	8726	144	-447	440
	8776	143	-372	448
	8826	150	-360	448
	8877	203	-354	441
	8927	225	-381	441
	8977	105	-473	438
	9027	118	-540	433
	9077	120	-565	437
	9127	86	-581	441
	9178	63	-606	431
	9227	66	-595	438
	9277	63	-593	428
	9327	90	-614	416
	9377	127	-810	416
	9427	157	-769	440
	9478	169	-889	444
	9528	144	-847	435
	9578	115	-622	440
	9628	117	-538	434
	9678	118	-540	446
	9728	115	-524	440
	9778	129	-514	437
	9828	118	-514	429
	9878	135	-542	429
	9928	112	-525	438
	9978	119	-538	438
	10029	105	-543	434
	10079	102	-546	433
	10129	120	-537	442
	10179	121	-532	434
	10229	122	-545	441
	10278	106	-562	427
	10329	110	-556	426
	10379	109	-556	424
	10429	113	-537	434
	10479	110	-552	441
	10529	92	-536	438
	10579	105	-555	440
	10630	109	-594	433
	10680	74	-530	430
	10730	99	-564	427
	10779	88	-549	428
	10829	129	-598	457
	10880	173	-666	487
	10930	74	-500	383
	10980	111	-573	430
	11030	100	-564	441
	11080	113	-583	435
	11130	103	-588	418
	11181	70	-557	426
	11230	85	-564	417
	11280	92	-575	428
	11330	103	-572	441
	11380	99	-576	430
	11430	99	-563	420
	11481	79	-584	431
	11531	93	-575	435
	11581	75	-581	440
	11631	93	-562	431
	11681	95	-567	435
	11730	100	-573	436
	11781	113	-501	448
	11831	85	-482	428
	11881	78	-462	434
	11931	122	-546	423
	11981	150	-625	421
	12032	65	-486	434
	12081	19	-530	430
	12131	111	-528	434
	12181	163	-486	437
	12231	98	-557	444
	12281	12	-508	483
	12332	168	-465	464
	12382	256	-413	415
	12432	184	-474	467
	12482	232	-613	421
	12532	188	-401	444
	12582	203	-452	449
	12632	158	-411	442
	12682	213	-290	441
	12732	251	-523	431
	12782	146	-442	440
	12832	28	-528	439
	12882	196	-454	452
	12933	234	-242	449
	12983	201	-378	418
	13033	229	-267	438
	13082	257	-302	417
	13132	353	-357	358
	13182	241	-219	470
	13233	371	-394	454
	13283	438	-177	453
	13333	258	-151	463
	13383	202	-356	446
	13433	487	-253	432
	13484	225	-242	432
	13533	248	-151	441
	13583	383	-15	433
	13633	269	-41	452
	13683	332	43	395
	13733	98	-205	233
	13784	398	-218	426
	13834	421	-174	417
	13884	445	-71	420
	13934	343	68	442
	13984	380	-72	450
	14033	383	-12	452
	14084	463	-143	441
	14134	426	-115	435
	14184	425	-118	451
	14234	375	-52	446
	14284	370	-42	445
	14334	413	-38	440
	14385	399	-34	437
	14435	378	-34	433
	14484	407	-30	431
	14534	400	-9	448
	14584	431	-28	480
	14635	430	-65	478
	14685	437	49	385
	14735	442	-25	453
	14785	445	-1	459
	14835	457	-16	444
	14885	468	-13	445
	14936	457	-5	422
	14985	491	4	439
	15035	517	10	432
	15085	534	-5	456
	15135	601	-7	421
	15185	404	12	450
	15236	443	-32	434
	15286	434	1	436
	15336	469	4	440
	15386	466	10	441
	15435	483	7	446
	15485	511	4	452
	15536	518	18	424
	15586	518	12	439
	15636	520	13	444
	15686	529	17	449
	15736	531	18	442
	15787	514	13	427
	15837	533	16	435
	15887	519	4	424
	15936	539	10	445
	15986	531	4	442
	16036	537	5	445
	16087	553	20	443
	16137	542	19	419
	16187	538	34	444
	16237	548	6	440
	16287	550	2	415
	16337	553	18	422
	16387	528	33	435
	16437	554	7	441
	16487	552	20	429
	16537	555	23	436
	16587	558	21	419
	16637	557	19	422
	16688	560	17	425
	16738	564	21	438
	16788	555	17	432
	16837	545	33	395
	16887	571	4	425
	16937	567	30	455
	16988	557	23	458
	17038	499	38	424
	17088	233	145	438
	17138	320	51	446
	17188	409	73	451
	17239	381	129	442
	17289	503	55	447
	17338	571	53	443
	17388	625	168	422
	17438	510	91	436
	17488	517	178	444
	17539	503	37	434
	17589	444	77	433
	17639	586	51	436
	17689	606	124	423
	17739	531	-138	414
	17788	600	-181	428
	17839	558	16	436
	17889	510	67	444
	17939	382	87	430
	17989	500	83	435
	18039	554	-13	452
	18089	515	107	443
	18140	493	68	427
	18190	602	156	434
	18239	556	58	439
	18289	719	20	433
	18339	621	-131	425
	18390	693	-103	432
	18440	724	136	423
	18490	731	29	436
	18540	689	38	432
	18590	707	-66	420
	18640	635	-92	429
	18690	671	53	436
	18740	529	-21	438
	18790	612	28	434
	18840	499	50	422
	18890	637	43	427
	18940	674	-34	424
	18991	696	-7	427
	19041	619	-6	419
	19091	668	67	429
	19141	676	-46	424
	19190	730	12	431
	19240	701	30	428
	19291	721	-10	418
	19341	753	-89	419
	19391	847	-85	420
	19441	872	-23	429
	19491	786	-12	416
	19542	682	-39	429
	19592	637	-45	432
	19641	664	-63	435
	19691	705	-46	434
	19741	618	5	436
	19791	606	26	440
	19842	557	37	435
	19892	529	35	439
	19942	531	29	437
	19992	527	39	433
	20042	539	29	435
	20092	547	38	448
	20142	539	33	434
	20192	543	45	440
	20242	544	45	438
	20292	535	30	439
	20342	553	33	442
	20392	549	32	443
	20443	570	11	435
	20493	542	40	438
	20543	544	5	431
	20592	561	16	427
	20642	553	13	432
	20692	570	14	431
	20743	546	19	438
	20793	554	8	449
	20843	566	10	434
	20893	550	18	448
	20943	561	8	431
	20994	578	24	429
	21043	572	4	431
	21093	562	9	432
	21143	570	2	429
	21193	567	18	415
	21243	570	5	432
	21294	574	8	443
	21344	576	1	431
	21394	562	-3	432
	21444	579	2	441
	21494	575	3	427
	21543	562	4	443
	21594	564	0	433
	21644	582	1	432
	21694	567	2	426
	21744	585	-2	430
	21794	576	-6	429
	21844	588	-15	437
	21895	567	25	436
	21945	584	-7	458
	21994	569	-8	429
	22044	583	-17	443
	22094	593	-1	435
	22145	578	-7	436
	22195	585	-10	436
	22245	591	-13	432
	22295	559	-29	415
	22345	526	-4	412
	22395	582	0	429
	22445	600	-14	434
	22495	583	-35	433
	22545	594	6	442
	22595	324	-124	441
	22645	608	53	421
	22695	527	15	447
	22746	546	63	437
	22796	546	100	439
	22846	485	0	437
	22895	647	54	423
	22945	609	66	453
	22995	323	-60	430
	23046	452	-25	423
	23096	392	-146	419
	23146	530	-183	452
	23196	545	150	426
	23246	663	510	434
	23297	505	140	436
	23347	638	235	430
	23396	556	191	436
	23446	508	125	459
	23496	416	206	437
	23546	431	182	455
	23597	426	188	447
	23647	445	184	443
	23697	413	163	424
	23747	420	178	434
	23797	513	138	453
	23847	411	153	448
	23897	403	210	439
	23947	477	196	486
	23997	353	317	437
	24047	288	253	399
	24097	536	202	446
	24147	398	331	421
	24198	474	289	475
	24248	348	231	418
	24298	366	193	452
	24347	439	209	442
	24397	365	287	416
	24448	389	269	436
	24498	354	269	433
	24548	307	302	482
	24598	363	297	437
	24648	402	238	466
	24698	334	296	467
	24749	429	259	475
	24798	375	321	447
	24848	379	326	449
	24898	383	263	508
	24948	296	381	404
	24998	281	357	400
	25049	378	256	403
	25099	210	302	429
	25149	281	358	447
	25199	332	372	504
	25249	232	334	456
	25298	305	358	421
	25349	322	343	427
	25399	316	373	459
	25449	324	371	445
	25499	310	371	442
	25549	309	378	427
	25600	323	392	467
	25650	330	404	446
	25700	321	403	439
	25750	304	411	431
	25799	305	413	453
	25849	149	383	435
	25900	288	334	449
	25950	227	261	433
	26000	353	310	431
	26050	415	481	393
	26100	388	444	417
	26150	281	319	439
	26201	341	449	423
	26250	226	409	380
	26300	501	373	608
	26350	281	557	493
	26400	233	517	415
	26450	202	472	425
	26501	270	466	416
	26551	270	574	413
	26601	190	481	458
	26651	32	485	418
	26700	64	461	442
	26750	87	420	433
	26801	138	307	423
	26851	130	341	450
	26901	190	512	425
	26951	37	505	443
	27001	185	392	419
	27052	187	436	430
	27102	194	389	433
	27152	61	571	437
	27201	172	531	436
	27251	175	497	447
	27301	166	488	455
	27352	158	475	442
	27402	134	479	425
	27452	142	482	435
	27502	126	497	458
	27552	104	479	421
	27602	148	506	443
	27652	121	499	426
	27702	131	506	432
	27752	129	511	439
	27802	142	504	444
	27852	121	544	424
	27902	129	511	434
	27953	127	520	437
	28003	134	521	423
	28053	133	524	450
	28102	125	530	439
	28152	113	530	437
	28203	132	536	444
	28253	119	537	436
	28303	41	515	346
	28353	30	410	422
	28403	20	382	440
	28453	38	333	455
	28504	1	428	455
	28554	21	402	440
	28603	-38	444	438
	28653	37	414	439
	28703	-66	212	457
	28753	-37	472	441
	28804	-17	308	434
	28854	91	422	432
	28904	-38	463	433
	28954	196	472	447
	29004	53	607	431
	29053	199	548	432
	29104	76	632	421
	29154	97	565	429
	29204	64	536	431
	29254	158	620	420
	29304	68	507	437
	29355	176	552	429
	29405	135	570	435
	29455	135	561	439
	29504	136	648	418
	29554	232	639	427
	29604	283	664	420
	29655	143	667	436
	29705	319	746	424
	29755	233	677	412
	29805	119	695	439
	29855	167	542	420
	29905	107	575	446
	29955	42	620	435
	30005	218	587	426
	30055	109	579	427
	30105	180	608	433
	30155	213	575	423
	30205	228	683	426
	30256	233	724	427
	30306	247	606	424
	30356	244	614	429
	30406	174	518	439
	30455	157	547	436
	30505	148	608	415
	30556	119	532	426
	30606	191	649	418
	30656	184	592	427
	30706	242	735	417
	30756	179	582	428
	30807	275	647	424
	30857	165	643	420
	30906	190	536	436
	30956	107	578	434
	31006	172	636	417
	31056	199	636	443
	31107	215	581	442
	31157	221	620	424
	31207	128	634	431
	31257	90	711	423
	31307	108	607	420
	31357	88	669	424
	31407	84	618	425
	31457	133	592	446
	31507	171	622	427
	31557	208	601	420
	31607	130	550	438
	31657	177	546	423
	31708	252	569	442
	31758	223	660	429
	31808	308	670	428
	31857	230	610	431
	31907	153	577	425
	31958	155	658	429
	32008	257	742	428
	32058	340	855	420
