	564	41	14	-8
	614	40	-10	353
	664	49	-26	433
	714	48	-50	450
	764	59	-71	450
	815	55	-89	442
	864	68	-102	454
	914	72	-121	452
	964	86	-143	444
	1014	86	-149	450
	1064	83	-162	448
	1115	84	-182	455
	1165	95	-200	447
	1215	96	-207	450
	1265	101	-230	453
	1315	107	-235	461
	1366	102	-242	462
	1415	110	-256	461
	1465	111	-265	461
	1515	119	-280	463
	1565	120	-282	460
	1615	123	-302	461
	1666	128	-302	466
	1716	131	-311	457
	1766	126	-324	454
	1816	130	-330	457
	1866	140	-330	460
	1915	135	-342	463
	1966	141	-355	462
	2016	142	-367	477
	2066	139	-365	465
	2116	144	-370	468
	2166	153	-381	451
	2216	159	-386	467
	2267	148	-390	450
	2317	154	-397	453
	2366	153	-398	459
	2416	146	-397	469
	2466	162	-425	472
	2516	158	-396	464
	2567	167	-414	455
	2617	169	-407	465
	2667	168	-427	462
	2717	174	-421	470
	2767	165	-431	465
	2817	168	-436	463
	2867	172	-443	462
	2917	171	-445	450
	2967	172	-444	460
	3017	179	-442	477
	3067	167	-449	480
	3118	174	-455	473
	3168	175	-462	475
	3218	181	-465	460
	3267	171	-460	475
	3317	180	-468	471
	3367	182	-463	484
	3418	181	-469	456
	3468	174	-475	461
	3518	167	-467	460
	3568	172	-481	469
	3618	180	-479	464
	3668	184	-476	471
	3718	189	-466	467
	3768	170	-475	471
	3818	177	-479	467
	3868	193	-475	475
	3918	184	-483	471
	3969	179	-487	465
	4019	190	-484	477
	4069	180	-486	475
	4119	184	-497	470
	4169	189	-487	478
	4218	192	-494	475
	4269	192	-479	467
	4319	188	-490	476
	4369	188	-498	475
	4419	193	-493	469
	4469	185	-487	470
	4519	182	-502	461
	4570	198	-468	468
	4620	181	-506	475
	4669	195	-485	485
	4719	183	-512	481
	4769	198	-491	475
	4819	229	-402	468
	4870	245	-367	477
	4920	185	-327	470
	4970	162	-493	467
	5020	186	-492	466
	5070	184	-491	481
	5121	188	-456	468
	5170	232	-443	475
	5220	216	-478	475
	5270	238	-426	469
	5320	195	-417	473
	5370	204	-392	469
	5421	195	-375	473
	5471	162	-359	473
	5521	201	-366	470
	5571	188	-379	465
	5620	213	-364	466
	5670	209	-400	475
	5721	156	-445	461
	5771	194	-531	482
	5821	138	-568	475
	5871	151	-467	467
	5921	164	-508	470
	5971	120	-446	476
	6022	169	-404	471
	6072	202	-370	488
	6121	177	-322	467
	6171	219	-373	481
	6221	120	-344	471
	6272	219	-351	485
	6322	211	-345	497
	6372	130	-447	460
	6422	198	-579	493
	6472	210	-660	482
	6522	141	-773	468
	6572	193	-764	467
	6622	289	-789	490
	6672	191	-728	486
	6722	204	-672	474
	6772	219	-673	471
	6822	255	-705	466
	6873	248	-655	474
	6923	187	-721	464
	6973	179	-635	464
	7022	149	-599	478
	7072	173	-611	463
	7122	258	-664	483
	7173	218	-629	466
	7223	304	-697	487
	7273	188	-631	479
	7323	180	-612	466
	7373	193	-616	464
	7424	211	-540	473
	7474	169	-464	467
	7523	218	-419	475
	7573	187	-432	476
	7623	180	-505	460
	7673	230	-539	465
	7724	235	-614	469
	7774	251	-624	477
	7824	231	-593	465
	7874	164	-551	471
	7924	174	-569	482
	7974	142	-559	475
	8024	168	-541	469
	8074	160	-510	481
	8124	216	-574	476
	8174	190	-590	478
	8224	196	-610	486
	8274	240	-637	468
	8325	158	-598	471
	8375	157	-545	469
	8424	130	-560	475
	8474	155	-508	473
	8524	163	-488	463
	8574	227	-582	466
	8625	203	-585	470
	8675	188	-480	479
	8725	184	-396	474
	8775	172	-321	478
	8825	177	-308	477
	8875	229	-293	473
	8925	255	-316	476
	8975	151	-426	473
	9025	175	-490	473
	9075	181	-514	478
	9125	151	-535	481
	9176	133	-564	471
	9226	137	-552	477
	9276	138	-550	467
	9326	173	-566	457
	9376	251	-750	470
	9425	278	-702	492
	9476	319	-815	502
	9526	289	-779	488
	9576	216	-565	479
	9626	202	-482	469
	9676	203	-483	481
	9726	198	-468	474
	9777	210	-455	471
	9827	200	-457	463
	9876	223	-481	465
	9926	197	-468	473
	9976	207	-479	474
	10027	195	-487	470
	10077	194	-490	469
	10127	209	-476	478
	10177	210	-471	470
	10227	214	-483	478
	10277	203	-503	465
	10328	206	-496	464
	10378	206	-496	462
	10427	206	-476	471
	10477	206	-491	479
	10527	186	-479	474
	10577	203	-494	478
	10628	217	-531	473
	10678	169	-477	465
