	563	-0.13	2.34	-0.28
	613	-0.07	2.28	-0.12
	663	-0.03	2.22	0.03
	713	0.02	2.16	0.18
	763	0.08	2.10	0.32
	813	0.12	2.05	0.46
	863	0.18	2.00	0.58
	913	0.23	1.95	0.71
	963	0.28	1.90	0.82
	1013	0.33	1.86	0.94
	1063	0.38	1.81	1.04
	1114	0.44	1.77	1.15
	1164	0.48	1.73	1.25
	1214	0.54	1.69	1.34
	1264	0.59	1.66	1.44
	1313	0.64	1.62	1.52
	1363	0.69	1.58	1.60
	1414	0.75	1.55	1.68
	1464	0.80	1.52	1.76
	1514	0.85	1.49	1.84
	1564	0.90	1.46	1.91
	1614	0.95	1.43	1.97
	1665	1.00	1.40	2.04
	1715	1.05	1.37	2.10
	1765	1.11	1.35	2.16
	1814	1.16	1.32	2.22
	1864	1.21	1.30	2.27
	1914	1.26	1.27	2.32
	1965	1.31	1.25	2.38
	2015	1.37	1.23	2.42
	2065	1.41	1.21	2.46
	2115	1.46	1.19	2.51
	2165	1.51	1.18	2.56
	2215	1.56	1.17	2.60
	2265	1.62	1.16	2.65
	2315	1.67	1.14	2.70
	2365	1.72	1.13	2.73
	2415	1.78	1.13	2.78
	2465	1.82	1.14	2.84
	2515	1.87	1.07	2.82
	2566	1.92	1.06	2.84
	2616	1.97	1.05	2.87
	2666	2.02	1.03	2.89
	2715	2.07	1.02	2.92
	2765	2.13	1.01	2.96
	2816	2.19	1.01	2.99
	2866	2.24	1.00	3.01
	2916	2.29	0.99	3.03
	2966	2.34	0.97	3.05
	3016	2.38	0.95	3.06
	3066	2.42	0.93	3.08
	3117	2.48	0.93	3.10
	3166	2.54	0.92	3.12
	3216	2.60	0.91	3.13
	3266	2.65	0.90	3.15
	3316	2.71	0.90	3.16
	3366	2.75	0.88	3.18
	3417	2.78	0.91	3.28
	3467	2.96	0.90	3.40
	3517	3.19	0.90	3.52
	3567	3.44	0.88	3.57
	3617	3.58	0.84	3.60
	3666	3.71	0.81	3.62
	3717	3.64	0.74	3.62
	3767	3.55	0.76	3.64
	3817	3.31	0.64	3.63
	3867	2.95	0.68	3.62
	3917	2.70	0.65	3.65
	3968	2.32	0.66	3.68
	4018	1.98	0.69	3.78
	4068	1.76	0.70	3.87
	4117	1.43	0.68	3.89
	4167	1.09	0.71	3.90
	4217	0.88	0.72	3.88
	4268	0.63	0.71	3.91
	4318	0.44	0.76	3.92
	4368	0.30	0.74	3.94
	4418	0.06	0.76	3.92
	4468	-0.22	0.80	3.85
	4518	-0.44	0.81	3.79
	4568	-0.71	0.84	3.76
	4618	-0.69	0.83	3.73
	4668	-0.75	0.81	3.65
	4718	-0.82	0.83	3.61
	4768	-0.84	0.82	3.60
	4818	-0.79	0.84	3.66
	4869	-0.78	0.79	3.75
	4919	-1.10	0.81	3.90
	4969	-1.68	0.87	4.01
	5019	-2.13	0.97	4.08
	5068	-2.44	0.98	4.11
	5118	-2.84	1.00	4.08
	5169	-3.16	1.04	4.02
	5219	-3.61	1.07	3.98
	5269	-4.03	1.11	3.87
	5319	-4.61	1.16	3.86
	5369	-5.05	1.21	3.82
	5420	-5.24	1.22	3.76
	5470	-5.36	1.22	3.69
	5519	-5.46	1.21	3.60
	5569	-5.50	1.20	3.51
	5619	-5.65	1.20	3.44
	5669	-5.86	1.21	3.44
	5720	-6.28	1.19	3.50
	5770	-6.82	1.23	3.57
	5820	-7.39	1.25	3.61
	5870	-8.27	1.28	3.62
	5920	-8.94	1.32	3.63
	5969	-9.60	1.38	3.36
	6020	-10.37	1.43	3.14
	6070	-10.54	1.48	2.99
	6120	-9.98	1.49	2.98
	6170	-8.85	1.06	3.17
	6220	-8.16	1.01	3.10
	6270	-7.86	0.88	2.98
	6321	-7.80	0.81	2.95
	6371	-7.75	0.82	2.97
	6420	-7.71	1.34	2.48
	6470	-7.68	1.40	2.44
	6520	-7.63	1.29	2.59
	6571	-7.61	0.78	3.15
	6621	-7.66	0.77	3.17
	6671	-8.06	0.75	3.25
	6721	-8.82	0.72	3.29
	6771	-10.20	0.66	3.35
	6821	-12.49	0.79	3.35
	6872	-15.33	0.88	3.41
	6921	-18.53	1.18	3.35
	6971	-23.24	1.72	3.11
	7021	-27.92	2.07	2.90
	7071	-32.66	2.25	2.87
	7121	-36.96	2.48	2.79
	7172	-41.02	2.56	2.74
	7222	-44.90	2.59	2.65
	7272	-48.38	2.66	2.56
	7322	-51.86	2.77	2.46
	7371	-55.62	2.79	2.36
	7421	-59.58	2.81	2.30
	7472	-63.51	2.94	2.28
	7522	-67.36	3.13	2.27
	7572	-70.54	3.47	2.43
	7622	-72.49	3.65	2.59
	7672	-74.03	3.55	2.66
	7723	-76.01	3.50	2.67
	7773	-79.13	3.16	2.48
	7823	-83.31	3.19	2.05
	7872	-85.64	2.55	2.12
	7922	-86.44	2.24	2.02
	7972	-86.28	2.09	2.05
	8023	-86.21	2.02	2.19
	8073	-86.17	1.44	2.63
