	561	-0.13	2.34	0.27
	611	-0.07	2.28	0.12
	660	-0.03	2.22	-0.04
	710	0.02	2.16	-0.18
	760	0.08	2.10	-0.32
	811	0.12	2.05	-0.45
	861	0.18	2.00	-0.58
	911	0.23	1.95	-0.70
	961	0.28	1.90	-0.81
	1011	0.33	1.86	-0.93
	1061	0.38	1.82	-1.03
	1111	0.44	1.78	-1.13
	1161	0.48	1.74	-1.23
	1211	0.54	1.71	-1.33
	1261	0.59	1.67	-1.42
	1311	0.64	1.64	-1.50
	1361	0.69	1.60	-1.59
	1412	0.75	1.57	-1.66
	1462	0.80	1.54	-1.74
	1512	0.85	1.52	-1.81
	1562	0.90	1.49	-1.88
	1611	0.95	1.46	-1.95
	1661	1.00	1.44	-2.02
	1712	1.05	1.41	-2.08
	1762	1.11	1.39	-2.13
	1812	1.16	1.37	-2.20
	1862	1.21	1.35	-2.25
	1912	1.26	1.33	-2.29
	1963	1.31	1.31	-2.35
	2013	1.37	1.29	-2.39
	2062	1.41	1.28	-2.43
	2112	1.46	1.26	-2.48
	2162	1.51	1.24	-2.53
	2212	1.56	1.24	-2.57
	2263	1.62	1.23	-2.62
	2313	1.67	1.22	-2.66
	2363	1.72	1.22	-2.70
	2413	1.78	1.22	-2.74
	2463	1.82	1.23	-2.80
	2512	1.87	1.16	-2.78
	2563	1.92	1.15	-2.81
	2613	1.97	1.15	-2.84
	2663	2.02	1.13	-2.86
	2713	2.07	1.12	-2.88
	2763	2.13	1.12	-2.92
	2813	2.19	1.12	-2.95
	2864	2.24	1.11	-2.97
	2914	2.29	1.11	-2.99
	2963	2.34	1.10	-3.01
	3013	2.38	1.08	-3.02
	3063	2.42	1.06	-3.04
	3113	2.48	1.06	-3.06
	3164	2.54	1.05	-3.08
	3214	2.60	1.05	-3.09
	3264	2.65	1.04	-3.10
	3314	2.71	1.05	-3.12
	3364	2.75	1.03	-3.13
	3414	2.78	1.07	-3.24
	3464	2.96	1.07	-3.35
	3514	3.19	1.10	-3.46
	3564	3.44	1.10	-3.51
	3614	3.58	1.07	-3.54
	3664	3.71	1.05	-3.56
	3715	3.64	0.97	-3.57
	3765	3.55	0.99	-3.59
	3815	3.31	0.85	-3.59
	3865	2.95	0.86	-3.58
	3914	2.70	0.82	-3.62
	3964	2.32	0.81	-3.65
	4015	1.98	0.82	-3.76
	4065	1.76	0.82	-3.84
	4115	1.43	0.78	-3.87
	4165	1.09	0.79	-3.88
	4215	0.88	0.79	-3.87
	4265	0.63	0.76	-3.90
	4316	0.44	0.79	-3.92
	4365	0.30	0.76	-3.94
	4415	0.06	0.76	-3.92
	4465	-0.22	0.78	-3.86
	4515	-0.44	0.78	-3.79
	4566	-0.71	0.80	-3.77
	4616	-0.69	0.79	-3.74
	4666	-0.75	0.76	-3.66
	4716	-0.82	0.78	-3.62
	4766	-0.84	0.76	-3.62
	4815	-0.79	0.79	-3.67
	4866	-0.78	0.74	-3.76
	4916	-1.10	0.74	-3.92
	4966	-1.68	0.75	-4.03
	5016	-2.13	0.82	-4.11
	5066	-2.44	0.81	-4.15
	5116	-2.84	0.80	-4.12
	5167	-3.16	0.82	-4.07
	5217	-3.61	0.82	-4.04
	5266	-4.03	0.84	-3.94
	5316	-4.61	0.85	-3.94
	5366	-5.05	0.87	-3.91
	5416	-5.24	0.87	-3.86
	5467	-5.36	0.87	-3.79
	5517	-5.46	0.87	-3.70
	5567	-5.50	0.86	-3.61
	5617	-5.65	0.86	-3.54
	5667	-5.86	0.86	-3.55
	5718	-6.28	0.80	-3.61
	5767	-6.82	0.80	-3.69
	5817	-7.39	0.77	-3.74
	5867	-8.27	0.75	-3.76
	5917	-8.94	0.74	-3.79
	5967	-9.60	0.81	-3.54
	6018	-10.37	0.84	-3.35
	6068	-10.54	0.91	-3.21
	6118	-9.98	0.95	-3.19
	6168	-8.85	0.56	-3.30
	6217	-8.16	0.56	-3.22
	6267	-7.86	0.46	-3.08
	6318	-7.80	0.40	-3.03
	6368	-7.75	0.41	-3.05
	6418	-7.71	1.00	-2.63
	6468	-7.68	1.06	-2.61
	6518	-7.63	0.94	-2.74
	6568	-7.61	0.35	-3.22
	6619	-7.66	0.34	-3.25
	6668	-8.06	0.29	-3.32
	6718	-8.82	0.20	-3.36
	6768	-10.20	0.06	-3.42
	6818	-12.49	0.05	-3.44
	6868	-15.33	-0.05	-3.52
	6919	-18.53	0.06	-3.55
	6969	-23.24	0.35	-3.54
	7019	-27.92	0.47	-3.53
	7069	-32.66	0.35	-3.63
	7118	-36.96	0.30	-3.72
	7169	-41.02	0.13	-3.75
	7219	-44.90	-0.04	-3.71
	7269	-48.38	-0.14	-3.69
	7319	-51.86	-0.22	-3.69
	7369	-55.62	-0.37	-3.63
	7419	-59.58	-0.56	-3.59
	7470	-63.51	-0.73	-3.65
	7520	-67.36	-0.89	-3.76
	7570	-70.54	-1.14	-4.08
	7619	-72.49	-1.38	-4.27
	7669	-74.03	-1.59	-4.15
	7719	-76.01	-1.75	-4.04
	7770	-79.13	-1.85	-3.58
	7820	-83.31	-1.67	-3.40
	7870	-85.64	-1.92	-2.71
	7920	-86.44	-1.88	-2.36
	7970	-86.28	-1.91	-2.22
	8020	-86.21	-2.05	-2.16
	8070	-86.17	-2.53	-1.61
	8120	-86.14	-2.33	-1.27
	8170	-86.09	-2.48	-1.31
	8220	-86.02	-2.36	-1.01
	8270	-85.83	-2.45	-1.00
	8321	-85.29	-2.63	-1.06
	8371	-84.13	-2.80	-1.14
	8421	-82.79	-2.89	-1.11
	8471	-82.15	-3.01	-0.94
	8520	-82.03	-3.10	-0.88
	8570	-82.32	-3.20	-0.73
	8621	-83.10	-3.30	-0.66
	8671	-83.71	-3.35	-0.69
	8721	-84.22	-3.42	-0.56
	8771	-84.35	-3.37	-0.49
	8821	-84.20	-3.41	-0.40
	8871	-84.08	-3.45	-0.41
	8922	-84.26	-3.47	-0.28
	8971	-84.84	-3.32	-0.10
	9021	-85.22	-3.33	-0.17
	9071	-85.52	-3.53	-0.37
	9121	-85.33	-3.42	-0.21
	9171	-85.43	-3.35	-0.10
	9222	-85.60	-3.33	-0.09
	9272	-85.71	-3.20	-0.09
	9322	-85.43	-3.08	-0.11
	9372	-85.20	-2.99	-0.07
	9422	-85.06	-2.93	-0.05
	9472	-85.00	-2.87	-0.05
	9522	-84.85	-2.88	-0.07
	9572	-84.70	-2.85	-0.06
	9622	-84.60	-2.87	-0.01
	9672	-84.70	-2.91	0.08
	9722	-84.97	-2.90	0.21
	9773	-85.36	-2.76	0.29
	9823	-85.70	-2.63	0.32
	9873	-85.82	-2.43	0.34
	9922	-85.87	-2.36	0.40
	9972	-85.88	-2.40	0.40
	10022	-85.89	-2.26	0.39
	10073	-85.64	-1.51	0.14
	10123	-85.54	-1.48	0.06
	10173	-85.50	-1.52	0.06
	10223	-85.44	-1.56	0.07
	10273	-85.39	-1.59	0.06
	10323	-85.32	-1.63	0.07
	10374	-85.27	-1.66	0.07
	10423	-85.22	-1.69	0.08
	10473	-85.16	-1.72	0.08
	10523	-85.11	-1.75	0.08
	10573	-85.07	-1.86	0.85
	10624	-85.01	-1.89	0.86
	10674	-84.96	-1.91	0.88
	10724	-84.94	-1.94	0.88
	10774	-85.63	-1.94	1.01
	10824	-86.34	-2.14	1.07
	10873	-87.92	-2.35	1.42
	10924	-89.90	-2.47	1.53
	10974	-92.11	-2.37	1.53
	11024	-94.37	-2.29	1.50
	11074	-96.52	-2.23	1.52
	11124	-99.17	-2.15	1.59
	11174	-102.31	-2.05	1.61
	11225	-105.74	-1.94	1.69
	11275	-109.83	-1.83	1.83
	11324	-115.08	-1.66	1.89
	11374	-121.27	-1.52	1.91
	11424	-128.73	-1.07	1.74
	11474	-136.00	-0.44	1.66
	11525	-143.91	0.12	1.54
	11575	-151.34	0.50	1.35
	11625	-156.56	0.54	1.07
	11675	-159.60	0.33	0.96
	11725	-162.48	0.39	1.03
	11776	-165.36	0.27	1.11
	11825	-167.38	0.08	1.21
	11875	-168.01	-0.22	1.40
	11925	-167.94	-0.15	1.52
	11975	-167.89	-0.11	1.61
	12025	-167.83	-0.07	1.71
	12076	-167.76	-0.05	1.80
	12126	-167.71	-0.01	1.89
	12176	-167.65	0.01	1.97
	12226	-167.59	0.04	2.06
	12275	-167.54	0.08	2.14
	12325	-167.48	0.10	2.21
	12376	-167.42	0.11	2.29
	12426	-167.37	0.13	2.35
	12476	-167.31	0.15	2.42
	12526	-167.25	0.16	2.48
	12576	-167.19	1.50	2.87
	12626	-167.12	1.49	2.92
	12677	-167.07	1.50	2.97
	12726	-167.00	1.50	3.03
	12776	-166.93	1.51	3.07
	12826	-166.87	1.52	3.13
	12876	-166.80	1.53	3.18
	12926	-166.73	1.54	3.23
